Date,Ambrosia,Artemisia,Asteraceae,Alnus,Betula,Ericaceae,Carpinus,Castanea,Quercus,Chenopodium,Cupressaceae,Acer,Fraxinus,Gramineae,Fagus,Juncaceae,Aesculus,Larix,Corylus,Juglans,Umbellifereae,Ulmus,Urtica,Rumex,Populus,Pinaceae,Plantago,Platanus,Salix,Cyperaceae,Filipendula,Sambucus,Tilia,MaxAirTempC,MinAirTempC,PrecipitationC,NumWeek
2000-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.200000762939453,10.199999809265137,0.10000000149011612,35
2016-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.699999809265137,3.9000000953674316,0.20000000298023224,51
1999-05-19,0,0,0,0,2,0,0,0,8,0,0,0,0,15,3,0,0,0,0,0,0,0,1,5,0,82,1,0,0,0,0,0,0,16,9.100000381469727,0.30000001192092896,20
2007-07-11,0,0,0,0,0,0,0,4,0,0,1,0,0,9,0,0,0,0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,0,8,4.099999904632568,0.30000001192092896,28
2014-07-01,0,0,0,0,0,0,0,4,0,0,2,0,0,37,0,0,0,0,0,0,0,0,26,0,0,1,1,0,0,0,1,0,0,11.399999618530273,7,2.0999999046325684,27
2012-05-06,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.100000381469727,4.199999809265137,2.0999999046325684,18
2015-12-23,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.699999809265137,4.800000190734863,0.5,52
2012-06-24,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,17.600000381469727,10.5,6.800000190734863,25
1992-07-14,0,0,1,0,0,0,0,30,0,2,0,0,0,15,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,2,2,17.700000762939453,14.699999809265137,0.20000000298023224,29
2017-09-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,17.399999618530273,10.100000381469727,27.799999237060547,37
2009-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,19,0,21,9.699999809265137,0,22
2006-05-07,0,0,3,0,155,0,3,0,571,0,1,6,7,6,167,0,4,0,0,11,0,0,1,2,0,457,2,42,11,0,0,0,0,29,17.399999618530273,2,18
2015-10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.399999618530273,8.5,0,41
2015-02-25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.900000095367432,0.4000000059604645,1.7000000476837158,9
2011-04-30,0,0,0,0,9,0,0,0,155,0,5,0,4,5,89,0,7,0,0,15,0,0,0,2,0,345,2,4,0,0,0,0,0,21,10.100000381469727,3.299999952316284,17
1999-08-27,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,71,0,0,0,2,0,0,0,3,0,0,23.100000381469727,14.5,0,34
2003-06-12,0,0,0,0,0,1,0,1,0,0,1,0,0,79,0,0,0,0,0,0,0,0,137,5,0,1,2,0,0,0,0,0,0,4.900000095367432,-2.0999999046325684,0,24
2006-05-16,0,0,0,0,13,1,1,0,46,0,1,0,0,22,5,0,1,0,0,7,0,0,0,7,0,72,7,0,0,0,0,0,0,20.899999618530273,12.5,39.70000076293945,20
2016-12-28,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8999999761581421,-4.400000095367432,0,52
2013-02-11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.199999809265137,7.599999904632568,10.899999618530273,7
2009-02-20,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.699999809265137,-0.800000011920929,0.10000000149011612,8
1997-06-03,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,4,5,0,9,1,0,0,0,0,1,0,10.199999809265137,3.4000000953674316,0,23
2010-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,20.700000762939453,13.399999618530273,0.30000001192092896,31
2012-08-06,0,7,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,1,0,0,19.700000762939453,11.800000190734863,0.699999988079071,32
2011-06-23,0,1,0,0,0,0,0,56,0,1,0,0,0,10,0,0,0,0,0,0,0,0,15,0,0,1,1,0,0,0,3,0,1,17.700000762939453,9.800000190734863,1.2000000476837158,25
1998-05-28,0,0,0,0,2,0,0,0,6,0,0,0,0,27,1,0,0,0,0,0,0,0,2,4,0,16,0,0,0,0,0,0,0,19.700000762939453,10.899999618530273,24.100000381469727,22
2002-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,4,5,0,2,0,0,0,0,0,2,0,17.899999618530273,6.400000095367432,0,22
2005-04-12,0,0,0,0,69,0,2,0,0,0,11,0,21,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,6.400000095367432,4.699999809265137,11.600000381469727,15
2009-04-15,0,0,0,0,334,0,100,0,18,0,6,3,17,0,481,0,0,3,0,0,0,1,0,0,0,5,0,19,27,0,0,0,0,23,11.800000190734863,0,16
2011-02-10,0,0,0,21,0,0,0,0,0,0,7,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13.699999809265137,0,6
2017-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.100000381469727,7.400000095367432,0,38
1997-05-05,0,0,1,0,3,0,0,0,30,0,1,1,0,3,12,0,2,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,15.600000381469727,9.699999809265137,18,19
2001-08-04,0,1,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,6,0,0,11.5,2.4000000953674316,0.800000011920929,31
2008-08-18,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,49,0,0,0,2,0,0,0,0,0,0,25.600000381469727,13,0,34
2008-05-11,0,0,1,0,53,0,0,0,182,0,4,0,1,16,0,0,0,0,0,10,1,0,0,5,0,319,7,12,0,0,0,0,0,10.800000190734863,7.900000095367432,0.699999988079071,19
2004-03-23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,8.5,1,0.4000000059604645,13
1995-09-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,1,0,0,0,1,0,0,15.800000190734863,7.800000190734863,7.699999809265137,38
2009-08-24,2,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,64,0,0,0,2,0,0,0,0,0,0,28.899999618530273,12.600000381469727,0.4000000059604645,35
2000-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.600000381469727,5.800000190734863,14.600000381469727,22
1993-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,1,0,60,1,0,7,0,0,0,0,0,7,0,15.300000190734863,5.599999904632568,1.7000000476837158,22
1995-08-01,0,14,3,0,0,0,0,1,0,9,0,0,0,10,0,0,0,0,0,0,0,0,130,1,0,0,3,0,0,0,2,0,0,-2.299999952316284,-5.5,5,31
2012-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.100000381469727,11.5,23.5,10
2017-02-14,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.5,-2,0,7
2006-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10000000149011612,-6,0.10000000149011612,4
2012-09-10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,14.199999809265137,6.199999809265137,0,37
1995-09-09,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,5,0,0,18.100000381469727,10.300000190734863,0.20000000298023224,36
2014-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,2,0,0,2,4,0,5,3,0,0,0,0,0,0,21.299999237060547,6.800000190734863,0,21
2010-07-27,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,23.5,11.5,6,30
2003-08-31,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16.600000381469727,7.900000095367432,0,35
2005-07-26,0,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,22,15.100000381469727,0,30
2015-05-25,0,0,0,0,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0,0,0,0,8,8,0,35,0,0,0,0,0,0,0,16.600000381469727,8.399999618530273,6.599999904632568,22
2000-03-11,0,0,0,8,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,7.400000095367432,4.400000095367432,5.5,10
1999-03-09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.700000762939453,11.399999618530273,0,10
1995-07-12,0,1,0,0,0,0,0,5,0,0,0,0,0,27,0,0,0,0,0,0,0,0,38,0,0,0,2,0,0,0,1,0,1,-1.600000023841858,-6,0.8999999761581421,28
2003-04-13,0,0,0,0,133,0,2,0,2,0,9,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,17.5,3.5999999046325684,0,15
1994-04-23,0,0,0,0,1585,0,47,0,3,0,32,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,18.799999237060547,9,0,16
1992-06-13,0,0,1,0,1,0,0,1,1,0,0,0,0,154,0,0,0,0,0,0,1,0,59,5,0,2,0,0,0,0,0,4,0,23.200000762939453,11.399999618530273,0,24
2009-07-05,0,0,0,0,0,0,0,20,0,0,1,0,0,29,0,0,0,0,0,0,0,0,74,4,0,0,1,0,0,0,0,0,1,20.5,6.099999904632568,0.5,27
2005-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000001192092896,-3.700000047683716,0,7
1994-02-21,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,1.600000023841858,8
2009-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.100000381469727,1.399999976158142,31,4
2011-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000476837158,-1.100000023841858,0.20000000298023224,52
2004-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.399999618530273,8.5,0,2
2007-07-24,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,68,0,0,1,1,0,0,0,1,0,0,20.100000381469727,13,0.10000000149011612,30
2000-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.300000190734863,0.20000000298023224,5.099999904632568,1
2010-05-17,0,0,0,0,3,0,0,0,40,0,0,0,0,4,0,4,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,14.899999618530273,4.5,6.599999904632568,20
2016-07-11,0,0,0,0,1,0,0,321,0,0,3,0,0,80,0,0,0,0,0,0,0,0,304,1,0,0,1,0,0,0,4,0,11,3.9000000953674316,0.699999988079071,0.20000000298023224,28
2012-03-20,0,0,0,2,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,12.100000381469727,1.2999999523162842,0,12
2016-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,74,0,0,0,1,0,0,0,0,3,0,1.7999999523162842,-5.400000095367432,0,23
2014-02-08,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.200000762939453,16.899999618530273,0,6
2007-03-29,0,0,0,0,2,0,8,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,11.100000381469727,5.199999809265137,1.7999999523162842,13
2005-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12.800000190734863,0,6
1997-05-14,0,0,0,0,0,0,0,0,19,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0,0,18.299999237060547,9.600000381469727,0,20
1994-06-21,0,0,0,0,0,0,0,8,0,0,1,0,0,118,0,0,0,0,0,0,0,0,147,0,0,1,0,0,0,0,0,7,0,22.600000381469727,13,0,25
2017-08-19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,1,0,0,0,0,0,0,18.200000762939453,9.199999809265137,0.4000000059604645,33
1994-04-13,0,0,0,0,55,0,1,0,0,0,4,0,32,0,0,0,0,0,0,0,0,1,0,0,4,0,0,3,3,0,0,0,0,11.600000381469727,4.099999904632568,2,15
2014-01-02,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.400000095367432,1.2000000476837158,5.5,1
1995-05-20,0,0,0,0,1,0,0,0,27,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,15.399999618530273,1.7999999523162842,0,20
2007-05-02,0,0,0,0,20,0,0,0,158,0,2,0,1,25,13,0,2,0,0,4,0,0,1,10,0,146,2,3,4,0,0,1,0,4,-1.2000000476837158,1.399999976158142,18
1996-05-09,0,0,0,0,38,0,0,0,67,0,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,10,4,0,0,0,0,21.200000762939453,10.699999809265137,0,19
1997-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-3.9000000953674316,0,3
2014-02-26,0,0,0,47,0,0,0,0,0,0,30,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.5999999046325684,0,9
2012-04-21,0,0,0,0,37,0,2,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10.300000190734863,2.5999999046325684,3.700000047683716,16
1993-06-28,0,0,0,0,0,0,0,19,0,0,0,0,0,29,0,0,0,0,0,0,0,0,52,2,0,1,0,0,0,0,3,0,1,18.5,7,0,26
2005-09-24,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,21.299999237060547,10.300000190734863,0,38
2001-07-12,0,0,0,0,0,0,0,28,0,0,0,0,0,27,0,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,1,0,0,6,0.10000000149011612,0,28
2007-05-08,0,0,0,0,7,0,0,0,24,0,2,0,0,33,6,0,1,0,0,2,0,0,0,4,0,19,1,0,2,0,0,0,0,29.100000381469727,14.899999618530273,0,19
2004-03-17,0,0,0,88,0,0,0,0,0,0,164,0,3,0,0,0,0,0,38,0,0,12,0,0,97,0,0,0,31,0,0,0,0,20,7.199999809265137,0,12
1996-07-05,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15.699999809265137,6.400000095367432,0.4000000059604645,27
2015-06-21,0,0,0,0,0,0,0,0,0,1,2,0,0,22,0,0,0,0,0,0,0,0,70,0,0,2,1,0,0,0,0,3,0,21,10.199999809265137,0,25
2015-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,17.600000381469727,13.199999809265137,3.4000000953674316,33
1997-03-22,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,0,9.199999809265137,-0.4000000059604645,0,12
2008-05-13,0,0,0,0,14,0,0,0,65,0,0,0,1,21,1,0,2,0,0,7,0,0,3,8,0,335,7,5,0,0,0,0,0,25.200000762939453,14,0,20
1992-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.699999809265137,5,0,6
2018-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.899999618530273,9,10.199999809265137,50
2005-05-01,0,0,0,0,74,0,0,0,470,0,16,0,5,14,0,0,0,0,0,1,0,0,0,2,0,30,2,15,8,2,0,0,0,6.699999809265137,0.4000000059604645,5.199999809265137,17
2018-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.299999237060547,7.5,0,32
2006-03-08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.200000762939453,10.399999618530273,3.4000000953674316,10
2009-07-16,0,0,0,0,0,0,0,6,0,0,1,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,27.600000381469727,14.600000381469727,10.5,29
2008-09-14,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,0,16,0,0,0,0,1,0,0,15.300000190734863,6.099999904632568,0,37
2000-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.399999618530273,12.699999809265137,19.799999237060547,39
2006-04-17,0,0,0,0,15,0,2,0,0,0,14,0,328,0,0,0,0,2,0,0,0,8,0,0,3,0,0,1,4,0,0,0,0,13.699999809265137,7.900000095367432,0,16
2006-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.100000023841858,-9.300000190734863,0,5
2016-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.800000190734863,2.9000000953674316,0,50
2013-09-05,5,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,21,0,0,0,2,0,0,0,1,0,0,16.700000762939453,9.100000381469727,0,36
1994-05-31,0,0,1,0,0,0,0,0,0,0,0,0,0,79,0,1,0,0,0,1,0,0,6,17,0,6,3,0,0,0,0,1,0,22,7,0,22
1993-05-18,0,0,4,0,6,1,0,1,20,0,6,3,0,96,2,0,4,0,0,1,1,0,3,28,0,55,0,0,0,1,0,7,0,20.799999237060547,13.300000190734863,4,20
2008-08-17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,64,0,0,1,3,0,0,0,2,0,0,22.799999237060547,12.399999618530273,0.6000000238418579,33
2004-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,1,16.899999618530273,10,0,29
2005-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,-5.400000095367432,0,9
1999-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,9.600000381469727,0,1
2013-01-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300000190734863,6.300000190734863,0,1
2010-03-01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6000000238418579,-7.199999809265137,0,9
1999-07-19,0,1,0,0,0,0,0,2,0,0,1,0,0,6,0,0,0,0,0,0,0,0,42,0,0,0,2,0,0,0,7,0,0,28.600000381469727,17.5,0,29
2001-07-08,0,0,0,0,0,0,0,27,0,0,0,0,0,6,0,0,0,0,0,0,0,0,16,0,0,2,0,0,0,0,1,0,0,19.799999237060547,14.399999618530273,15.300000190734863,27
1993-03-18,0,0,0,9,0,0,0,0,0,0,8,0,2,0,0,0,0,0,6,0,0,8,0,0,5,0,0,0,5,0,0,0,0,11.899999618530273,7,0,11
2013-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,13.800000190734863,6,0,27
2010-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5.900000095367432,0,2
2004-07-18,0,0,0,0,0,0,0,15,0,0,1,0,0,4,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,21.5,15.399999618530273,13.600000381469727,29
2004-08-12,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,19,0,0,0,2,0,0,0,2,0,0,5.400000095367432,0.699999988079071,0,33
2006-07-22,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,13,0,0,1,2,0,0,0,0,0,1,30,19.799999237060547,2,29
2018-09-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.899999618530273,15.300000190734863,0,38
1992-04-19,0,0,0,0,135,0,0,0,0,0,5,0,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,13.399999618530273,4.400000095367432,1,16
2010-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300000190734863,9.600000381469727,0,1
2001-08-22,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,79,0,0,0,1,0,0,0,10,0,0,28,16,0,34
2000-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,15.899999618530273,8.600000381469727,3.799999952316284,28
2003-05-18,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,16,11,24.700000762939453,20
1998-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.900000095367432,-1.2999999523162842,0.20000000298023224,1
2001-04-20,0,0,0,0,16,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.199999809265137,-1.399999976158142,0.20000000298023224,16
2010-03-15,0,0,0,65,0,0,0,0,0,0,24,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.199999809265137,2.299999952316284,0,11
1996-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.899999618530273,6.300000190734863,6.300000190734863,6
2007-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.100000023841858,-7.699999809265137,0.10000000149011612,4
2005-04-10,0,0,0,0,11,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,14,10,0,14
2003-09-10,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,14,9.300000190734863,0,37
1999-04-12,0,0,0,0,116,0,1,0,3,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,5.699999809265137,1.100000023841858,0.6000000238418579,15
2006-02-17,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.699999809265137,2.0999999046325684,2.700000047683716,7
1996-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8999999761581421,-0.699999988079071,0,3
2004-04-27,0,0,0,0,54,0,2,0,7,0,1,2,1,0,201,0,0,0,0,2,0,0,0,0,0,2,0,12,0,0,0,0,0,19.100000381469727,9,3.200000047683716,18
2018-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.799999237060547,15.800000190734863,0,29
1999-07-17,0,0,0,0,0,0,0,2,0,3,0,0,0,23,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,1,25.700000762939453,11.600000381469727,0,28
2004-04-20,0,0,0,0,12,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11.399999618530273,3.0999999046325684,0.30000001192092896,17
2017-05-18,0,0,0,0,0,0,0,0,145,0,0,0,0,29,0,0,1,0,0,1,0,0,3,8,0,76,3,0,0,0,0,0,0,21.200000762939453,14.899999618530273,1.100000023841858,20
2001-08-08,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,39,0,0,0,1,0,0,0,1,0,0,19.399999618530273,13.100000381469727,0.10000000149011612,32
2016-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.199999809265137,5.300000190734863,4.400000095367432,42
2013-01-08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.799999237060547,15.399999618530273,0,2
2006-05-21,0,0,0,0,2,0,0,0,4,0,0,0,0,12,0,0,0,0,0,1,0,0,1,3,0,19,3,0,0,0,0,0,0,16.700000762939453,9.899999618530273,3.5999999046325684,20
